SampleID Num_reads Num_R1 Num_R2 Num_Paired Num_MateMapped Num_Singletons Num_MateMappedDiffChr Coverage_depth
2505_36_O	2996190	1495629	1500561	1898572	2638902	82340	718300	4.37771
2505_38_O	3072408	1534347	1538061	1988942	2713118	79162	701722	4.45227
2505_39_O	2942989	1469067	1473922	1847382	2589392	82768	720180	4.31919
2505_40_O	2507222	1251988	1255234	1621908	2208006	68828	566962	4.04287
2505_60_G	2323664	1161241	1162423	1538432	2080332	56336	525250	4.09136
2505_60_I	2368915	1183263	1185652	1542092	2091232	66771	530296	3.95747
2505_9_A	2928500	1463093	1465407	1915336	2582812	69215	644406	4.57114
2505_9_C	2707217	1351616	1355601	1718316	2376168	75426	637144	4.18753
