SampleID Num_reads Num_R1 Num_R2 Num_Paired Num_MateMapped Num_Singletons Num_MateMappedDiffChr Coverage_depth
MN1_1	2496979	1246651	1250328	1612746	2201126	65525	568660	4.05126
MN1_2	2283159	1139726	1143433	1466466	2016504	56734	532480	3.94966
MN1_3	2483374	1240519	1242855	1592634	2194804	61662	583938	4.06937
MN1_5	2532988	1264757	1268231	1645822	2241500	64268	576536	4.11178
MN2_1	2329215	1163201	1166014	1542608	2074802	55655	515514	4.06606
MN2_2	1589409	794351	795058	1061360	1420056	37788	347136	3.38781
MN2_3	2594881	1295242	1299639	1653132	2283048	69401	610568	4.01511
MN2_4	1763174	876808	886366	1129226	1542382	52354	400322	3.36307
MN2_5	2422889	1209976	1212913	1568566	2141336	63226	554414	3.99016
